species,substrate_id,substrate_name,substrate_bigg_id,substrate_kegg_id,substrate_chebi_id,substrate_metanetx_id,substrate_pubchem_cid,substrate_parent_inchikey_connectivity,structure_standardization_status,prior_role_class,substrate_role_class,substrate_role_group,substrate_role_registry_name,substrate_role_evidence,substrate_role_evidence_types,substrate_role_confidence,registry_structure_consistency,role_class_changed,n_reactions,n_entries
ecoli,ala__L_c,L-Alanine,ala__L,C00041;C01401,CHEBI:13069;CHEBI:132498;CHEBI:13748;CHEBI:16449;CHEBI:16977;CHEBI:21216;CHEBI:22277;CHEBI:2539;CHEBI:32431;CHEBI:32432;CHEBI:32439;CHEBI:32440;CHEBI:40734;CHEBI:40735;CHEBI:46308;CHEBI:57972;CHEBI:6171;CHEBI:66916;CHEBI:76050,MNXM32,124079389,QNAYBMKLOCPYGJ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,10,10
ecoli,ala__L_e,L-Alanine,ala__L,C00041;C01401,CHEBI:13069;CHEBI:132498;CHEBI:13748;CHEBI:16449;CHEBI:16977;CHEBI:21216;CHEBI:22277;CHEBI:2539;CHEBI:32431;CHEBI:32432;CHEBI:32439;CHEBI:32440;CHEBI:40734;CHEBI:40735;CHEBI:46308;CHEBI:57972;CHEBI:6171;CHEBI:66916;CHEBI:76050,MNXM32,124079389,QNAYBMKLOCPYGJ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,ala__L_p,L-Alanine,ala__L,C00041;C01401,CHEBI:13069;CHEBI:132498;CHEBI:13748;CHEBI:16449;CHEBI:16977;CHEBI:21216;CHEBI:22277;CHEBI:2539;CHEBI:32431;CHEBI:32432;CHEBI:32439;CHEBI:32440;CHEBI:40734;CHEBI:40735;CHEBI:46308;CHEBI:57972;CHEBI:6171;CHEBI:66916;CHEBI:76050,MNXM32,124079389,QNAYBMKLOCPYGJ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,8,8
ecoli,alaala_c,D-Alanyl-D-alanine,alaala,C00993,CHEBI:12900;CHEBI:13749;CHEBI:16576;CHEBI:20894;CHEBI:4088;CHEBI:57822,MNXM669,5460362,DEFJQIDDEAULHB,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,alaala_e,D-Alanyl-D-alanine,alaala,C00993,CHEBI:12900;CHEBI:13749;CHEBI:16576;CHEBI:20894;CHEBI:4088;CHEBI:57822,MNXM669,5460362,DEFJQIDDEAULHB,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,alaala_p,D-Alanyl-D-alanine,alaala,C00993,CHEBI:12900;CHEBI:13749;CHEBI:16576;CHEBI:20894;CHEBI:4088;CHEBI:57822,MNXM669,5460362,DEFJQIDDEAULHB,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,6,6
ecoli,alac__S_c,(S)-2-Acetolactate,alac__S,C06010,CHEBI:11033;CHEBI:18409;CHEBI:18731;CHEBI:374;CHEBI:58476,MNXM114079,440878,NMDWGEGFJUBKLB,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,all6p_c,D-Allose 6-phosphate,all6p,C02962,CHEBI:12907;CHEBI:17942;CHEBI:20901;CHEBI:4094;CHEBI:58328,MNXM4545,5459942,VFRROHXSMXFLSN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,all__D_c,D-Allose,all__D,C01487,CHEBI:4093,MNXM1919,439507,WQZGKKKJIJFFOK,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,all__D_e,D-Allose,all__D,C01487,CHEBI:4093,MNXM1919,439507,WQZGKKKJIJFFOK,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,all__D_p,D-Allose,all__D,C01487,CHEBI:4093,MNXM1919,439507,WQZGKKKJIJFFOK,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,5,5
ecoli,alltn_c,Allantoin,alltn,C01551,CHEBI:13761;CHEBI:15676;CHEBI:22354;CHEBI:2594;CHEBI:74345,MNXM612,204,POJWUDADGALRAB,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
ecoli,alltn_e,Allantoin,alltn,C01551,CHEBI:13761;CHEBI:15676;CHEBI:22354;CHEBI:2594;CHEBI:74345,MNXM612,204,POJWUDADGALRAB,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,alltn_p,Allantoin,alltn,C01551,CHEBI:13761;CHEBI:15676;CHEBI:22354;CHEBI:2594;CHEBI:74345,MNXM612,204,POJWUDADGALRAB,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,5,5
ecoli,alltt_c,Allantoate,alltt,C00499,CHEBI:13760;CHEBI:17536;CHEBI:22352;CHEBI:22353;CHEBI:2593;CHEBI:30837,MNXM584,5287444,NUCLJNSWZCHRKL,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,allul6p_c,Allulose 6-phosphate,allul6p,C18096,CHEBI:61519;CHEBI:61559;CHEBI:81499,MNXM4546,50909805,GSXOAOHZAIYLCY,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
ecoli,alpp_p,Applipoprotein,alpp,,,MNXM92124,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
ecoli,altrn_c,D-Altronate,altrn,C00817,CHEBI:12908;CHEBI:17360;CHEBI:20904;CHEBI:4095;CHEBI:46644;CHEBI:58707,MNXM2011,5459986,RGHNJXZEOKUKBD,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
ecoli,amet_c,S-Adenosyl-L-methionine,amet,C00019,CHEBI:10786;CHEBI:10833;CHEBI:12742;CHEBI:12757;CHEBI:12760;CHEBI:15414;CHEBI:22036;CHEBI:33440;CHEBI:33442;CHEBI:45607;CHEBI:527887;CHEBI:59789;CHEBI:67040;CHEBI:8946,MNXM16,34756,MEFKEPWMEQBLKI,ok,one_carbon_cofactor,one_carbon_cofactor,currency_or_cofactor,S-adenosyl-L-methionine,normalized_name;bigg_ids:amet;kegg_ids:c00019;chebi_ids:chebi:59789;metanetx_ids:mnxm16;pubchem_cids:34756;inchikey_connectivity:mefkepwmeqblki,normalized_name;bigg_ids;kegg_ids;chebi_ids;metanetx_ids;pubchem_cids;inchikey_connectivity,multiple_evidence_types,consistent,False,20,20
ecoli,ametam_c,S-Adenosylmethioninamine,ametam,C01137,CHEBI:10906;CHEBI:12743;CHEBI:12762;CHEBI:15625;CHEBI:22035;CHEBI:57443;CHEBI:8947,MNXM321,439415,ZUNBITIXDCPNSD,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
ecoli,amob_c,S-Adenosyl-4-methylthio-2-oxobutanoate,amob,C04425,CHEBI:12758;CHEBI:16490;CHEBI:22033;CHEBI:8944,MNXM3090,5459852,UOKVQQMBGVMXPU,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,amp_c,AMP C10H12N5O7P,amp,C00020,CHEBI:12056;CHEBI:13234;CHEBI:13235;CHEBI:13736;CHEBI:13740;CHEBI:16027;CHEBI:22242;CHEBI:22245;CHEBI:2356;CHEBI:40510;CHEBI:40721;CHEBI:40726;CHEBI:40786;CHEBI:40826;CHEBI:456215;CHEBI:47222,MNXM14,6083,UDMBCSSLTHHNCD,ok,energy_nucleotide,energy_nucleotide,currency_or_cofactor,AMP,normalized_name;bigg_ids:amp;kegg_ids:c00020;chebi_ids:chebi:456215;metanetx_ids:mnxm14;pubchem_cids:6083;inchikey_connectivity:udmbcsslthhncd,normalized_name;bigg_ids;kegg_ids;chebi_ids;metanetx_ids;pubchem_cids;inchikey_connectivity,multiple_evidence_types,consistent,False,10,10
ecoli,amp_e,AMP C10H12N5O7P,amp,C00020,CHEBI:12056;CHEBI:13234;CHEBI:13235;CHEBI:13736;CHEBI:13740;CHEBI:16027;CHEBI:22242;CHEBI:22245;CHEBI:2356;CHEBI:40510;CHEBI:40721;CHEBI:40726;CHEBI:40786;CHEBI:40826;CHEBI:456215;CHEBI:47222,MNXM14,6083,UDMBCSSLTHHNCD,ok,energy_nucleotide,energy_nucleotide,currency_or_cofactor,AMP,normalized_name;bigg_ids:amp;kegg_ids:c00020;chebi_ids:chebi:456215;metanetx_ids:mnxm14;pubchem_cids:6083;inchikey_connectivity:udmbcsslthhncd,normalized_name;bigg_ids;kegg_ids;chebi_ids;metanetx_ids;pubchem_cids;inchikey_connectivity,multiple_evidence_types,consistent,False,4,4
ecoli,amp_p,AMP C10H12N5O7P,amp,C00020,CHEBI:12056;CHEBI:13234;CHEBI:13235;CHEBI:13736;CHEBI:13740;CHEBI:16027;CHEBI:22242;CHEBI:22245;CHEBI:2356;CHEBI:40510;CHEBI:40721;CHEBI:40726;CHEBI:40786;CHEBI:40826;CHEBI:456215;CHEBI:47222,MNXM14,6083,UDMBCSSLTHHNCD,ok,energy_nucleotide,energy_nucleotide,currency_or_cofactor,AMP,normalized_name;bigg_ids:amp;kegg_ids:c00020;chebi_ids:chebi:456215;metanetx_ids:mnxm14;pubchem_cids:6083;inchikey_connectivity:udmbcsslthhncd,normalized_name;bigg_ids;kegg_ids;chebi_ids;metanetx_ids;pubchem_cids;inchikey_connectivity,multiple_evidence_types,consistent,False,7,7
ecoli,ampnt_c,Aminomethylphosphonate,ampnt,,,,25203092,MGRVRXRGTBOSHW,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,anhgm3p_c,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide,anhgm3p,,,MNXM63489,45479614,ZWZMFRJKRXDGBE,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
ecoli,anhgm3p_p,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide,anhgm3p,,,MNXM63489,45479614,ZWZMFRJKRXDGBE,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,5,5
ecoli,anhgm4p_c,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide,anhgm4p,,,MNXM63488,,ZTOWCORYLXDAAW,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,3
ecoli,anhgm4p_p,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide,anhgm4p,,,MNXM63488,,ZTOWCORYLXDAAW,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,6,6
ecoli,anhgm_c,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramic acid,anhgm,,,MNXM3060,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,anhgm_e,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramic acid,anhgm,,,MNXM3060,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,anhgm_p,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramic acid,anhgm,,,MNXM3060,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,5,5
ecoli,anhm3p_c,"1,6-anhydrous-N-Acetylmuramyl-tripeptide",anhm3p,,,MNXM32389,45479254,KGVLFEPQSVUIRC,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,anhm4p_c,"1,6-anhydrous-N-Acetylmuramyl-tetrapeptide",anhm4p,,,MNXM5405,45479476,OUWAMZWZTFUVMV,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
ecoli,anhm_c,"1,6-anhydrous-N-Acetylmuramate",anhm,,,MNXM90585,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,anth_c,Anthranilate,anth,C00108,CHEBI:13841;CHEBI:16567;CHEBI:22575;CHEBI:22577;CHEBI:22578;CHEBI:2757;CHEBI:30754;CHEBI:40980,MNXM188,5459842,RWZYAGGXGHYGMB,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
ecoli,ap4a_c,"P1,P4-Bis(5'-adenosyl) tetraphosphate",ap4a,C01260,CHEBI:12726;CHEBI:12729;CHEBI:17422;CHEBI:21998;CHEBI:58141;CHEBI:7875,MNXM1089,21706,YOAHKNVSNCMZGQ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,ap5a_c,"P1,P5-Bis(5'-adenosyl) pentaphosphate",ap5a,C04058,CHEBI:22002;CHEBI:28898;CHEBI:3120;CHEBI:62041,MNXM2412,440210,OIMACDRJUANHTJ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,apoACP_c,Apoprotein [acyl carrier protein],apoACP,,,MNXM2214,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
ecoli,appl_c,1-Aminopropan-2-ol,appl,C03194;C05771,CHEBI:10963;CHEBI:15675;CHEBI:18642;CHEBI:19030;CHEBI:303;CHEBI:42677;CHEBI:610,MNXM1029,439938,HXKKHQJGJAFBHI,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,aps_c,Adenosine 5'-phosphosulfate,aps,C00224,CHEBI:12059;CHEBI:13741;CHEBI:13743;CHEBI:17709;CHEBI:22247;CHEBI:2486;CHEBI:40562;CHEBI:58243,MNXM287,10238,IRLPACMLTUPBCL,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,ara5p_c,D-Arabinose 5-phosphate,ara5p,C01112,CHEBI:12916;CHEBI:16241;CHEBI:20915;CHEBI:4104;CHEBI:57693;CHEBI:79058,MNXM1184,188324,PPQRONHOSHZGFQ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,3
ecoli,arab__D_c,D Arabinose C5H10O5,arab__D,C00216,CHEBI:46994,MNXM544,6902,SRBFZHDQGSBBOR,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,arab__L_c,L-Arabinose,arab__L,C11476,CHEBI:6182,MNXM91126,5460291,PYMYPHUHKUWMLA,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,3
ecoli,arab__L_e,L-Arabinose,arab__L,C11476,CHEBI:6182,MNXM91126,5460291,PYMYPHUHKUWMLA,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,arab__L_p,L-Arabinose,arab__L,C11476,CHEBI:6182,MNXM91126,5460291,PYMYPHUHKUWMLA,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,6,6
ecoli,aragund_c,O-acetyl-rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate,aragund,,,MNXM65126,46173140,WYHMIVUCEAXZMZ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,arbt6p_c,Arbutin 6-phosphate,arbt6p,C06187,CHEBI:2807;CHEBI:60929,MNXM2806,440937,FBHYCDOVYMVLEN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,3
ecoli,arbt_e,Arbutin C12H16O7,arbt,C06186,CHEBI:14417;CHEBI:18305;CHEBI:2806,MNXM2683,440936,BJRNKVDFDLYUGJ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,arbt_p,Arbutin C12H16O7,arbt,C06186,CHEBI:14417;CHEBI:18305;CHEBI:2806,MNXM2683,440936,BJRNKVDFDLYUGJ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
ecoli,arbtn_e,Aerobactin minus Fe3,arbtn,,,MNXM96506,25244827,KDHHWXGBNUCREU,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,arbtn_fe3_p,Aerobactin,arbtn_fe3,C05554,CHEBI:13745;CHEBI:18157;CHEBI:2499;CHEBI:58396,MNXM1464,123762,KDHHWXGBNUCREU,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,arg__L_c,L-Arginine,arg__L,C00062;C02385,CHEBI:13077;CHEBI:133495;CHEBI:16467;CHEBI:21235;CHEBI:22616;CHEBI:2643;CHEBI:29016;CHEBI:32681;CHEBI:32682;CHEBI:32683;CHEBI:32695;CHEBI:32696;CHEBI:32697;CHEBI:42927;CHEBI:6185,MNXM70,6322,ODKSFYDXXFIFQN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,6,6
ecoli,arg__L_e,L-Arginine,arg__L,C00062;C02385,CHEBI:13077;CHEBI:133495;CHEBI:16467;CHEBI:21235;CHEBI:22616;CHEBI:2643;CHEBI:29016;CHEBI:32681;CHEBI:32682;CHEBI:32683;CHEBI:32695;CHEBI:32696;CHEBI:32697;CHEBI:42927;CHEBI:6185,MNXM70,6322,ODKSFYDXXFIFQN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,arg__L_p,L-Arginine,arg__L,C00062;C02385,CHEBI:13077;CHEBI:133495;CHEBI:16467;CHEBI:21235;CHEBI:22616;CHEBI:2643;CHEBI:29016;CHEBI:32681;CHEBI:32682;CHEBI:32683;CHEBI:32695;CHEBI:32696;CHEBI:32697;CHEBI:42927;CHEBI:6185,MNXM70,6322,ODKSFYDXXFIFQN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,10,10
ecoli,argsuc_c,N(omega)-(L-Arginino)succinate,argsuc,C03406,CHEBI:10960;CHEBI:15682;CHEBI:21475;CHEBI:57472;CHEBI:7098,MNXM550,439998,KDZOASGQNOPSCU,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,ascb6p_c,L-ascorbate-6-phosphate,ascb6p,C16186,CHEBI:61698;CHEBI:61701;CHEBI:80368,MNXM2689,54735473,KIENGQUGHPTFGC,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,ascb__L_e,L-Ascorbate,ascb__L,C00072;C20364,CHEBI:13082;CHEBI:13861;CHEBI:17208;CHEBI:21240;CHEBI:2868;CHEBI:29073;CHEBI:38290;CHEBI:40892;CHEBI:43473,MNXM89592,54670067,CIWBSHSKHKDKBQ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,ascb__L_p,L-Ascorbate,ascb__L,C00072;C20364,CHEBI:13082;CHEBI:13861;CHEBI:17208;CHEBI:21240;CHEBI:2868;CHEBI:29073;CHEBI:38290;CHEBI:40892;CHEBI:43473,MNXM89592,54670067,CIWBSHSKHKDKBQ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,5,5
ecoli,asn__L_c,L-Asparagine,asn__L,C00152;C16438,CHEBI:13083;CHEBI:17196;CHEBI:21242;CHEBI:22653;CHEBI:32650;CHEBI:32651;CHEBI:32660;CHEBI:32661;CHEBI:40902;CHEBI:58048;CHEBI:6191,MNXM147,6267,DCXYFEDJOCDNAF,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,3
ecoli,asn__L_e,L-Asparagine,asn__L,C00152;C16438,CHEBI:13083;CHEBI:17196;CHEBI:21242;CHEBI:22653;CHEBI:32650;CHEBI:32651;CHEBI:32660;CHEBI:32661;CHEBI:40902;CHEBI:58048;CHEBI:6191,MNXM147,6267,DCXYFEDJOCDNAF,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,asn__L_p,L-Asparagine,asn__L,C00152;C16438,CHEBI:13083;CHEBI:17196;CHEBI:21242;CHEBI:22653;CHEBI:32650;CHEBI:32651;CHEBI:32660;CHEBI:32661;CHEBI:40902;CHEBI:58048;CHEBI:6191,MNXM147,6267,DCXYFEDJOCDNAF,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,6,6
ecoli,aso3_c,Arsenite,aso3,C06697,CHEBI:13857;CHEBI:22635;CHEBI:2846;CHEBI:29242;CHEBI:29243;CHEBI:29866;CHEBI:49899;CHEBI:49900,MNXM658,6857431,GCPXMJHSNVMWNM,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,aso3_e,Arsenite,aso3,C06697,CHEBI:13857;CHEBI:22635;CHEBI:2846;CHEBI:29242;CHEBI:29243;CHEBI:29866;CHEBI:49899;CHEBI:49900,MNXM658,6857431,GCPXMJHSNVMWNM,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,aso3_p,Arsenite,aso3,C06697,CHEBI:13857;CHEBI:22635;CHEBI:2846;CHEBI:29242;CHEBI:29243;CHEBI:29866;CHEBI:49899;CHEBI:49900,MNXM658,6857431,GCPXMJHSNVMWNM,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,aso4_c,Arsenate,aso4,C01478;C11215;C18647;C18648,CHEBI:13856;CHEBI:18231;CHEBI:22629;CHEBI:22631;CHEBI:2843;CHEBI:2844;CHEBI:29125;CHEBI:48597;CHEBI:48600;CHEBI:81880,MNXM970,234,DJHGAFSJWGLOIV,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,asp__L_c,L-Aspartate,asp__L,C00049;C16433,CHEBI:13085;CHEBI:132943;CHEBI:17053;CHEBI:21244;CHEBI:21247;CHEBI:22659;CHEBI:22660;CHEBI:29991;CHEBI:29992;CHEBI:29993;CHEBI:29995;CHEBI:35391;CHEBI:40853;CHEBI:40900;CHEBI:40913;CHEBI:40942;CHEBI:6193,MNXM42,5960,CKLJMWTZIZZHCS,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,23,23
ecoli,asp__L_e,L-Aspartate,asp__L,C00049;C16433,CHEBI:13085;CHEBI:132943;CHEBI:17053;CHEBI:21244;CHEBI:21247;CHEBI:22659;CHEBI:22660;CHEBI:29991;CHEBI:29992;CHEBI:29993;CHEBI:29995;CHEBI:35391;CHEBI:40853;CHEBI:40900;CHEBI:40913;CHEBI:40942;CHEBI:6193,MNXM42,5960,CKLJMWTZIZZHCS,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,asp__L_p,L-Aspartate,asp__L,C00049;C16433,CHEBI:13085;CHEBI:132943;CHEBI:17053;CHEBI:21244;CHEBI:21247;CHEBI:22659;CHEBI:22660;CHEBI:29991;CHEBI:29992;CHEBI:29993;CHEBI:29995;CHEBI:35391;CHEBI:40853;CHEBI:40900;CHEBI:40913;CHEBI:40942;CHEBI:6193,MNXM42,5960,CKLJMWTZIZZHCS,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,13,13
ecoli,aspsa_c,L-Aspartate 4-semialdehyde,aspsa,C00441,CHEBI:13086;CHEBI:13087;CHEBI:18051;CHEBI:21245;CHEBI:40847;CHEBI:537519;CHEBI:6194,MNXM361,5461143,HOSWPDPVFBCLSY,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,athr__L_c,L-Allo-threonine,athr__L,C05519,CHEBI:21221;CHEBI:28718;CHEBI:38262;CHEBI:40698;CHEBI:58585;CHEBI:6174,MNXM2125,99289,AYFVYJQAPQTCCC,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,3
ecoli,atp_c,ATP C10H12N5O13P3,atp,C00002,CHEBI:10789;CHEBI:10841;CHEBI:13236;CHEBI:15422;CHEBI:22249;CHEBI:2359;CHEBI:237958;CHEBI:30616;CHEBI:40938;CHEBI:57299,MNXM3,5957,ZKHQWZAMYRWXGA,ok,energy_nucleotide,energy_nucleotide,currency_or_cofactor,ATP,normalized_name;bigg_ids:atp;kegg_ids:c00002;chebi_ids:chebi:30616;metanetx_ids:mnxm3;pubchem_cids:5957;inchikey_connectivity:zkhqwzamyrwxga,normalized_name;bigg_ids;kegg_ids;chebi_ids;metanetx_ids;pubchem_cids;inchikey_connectivity,multiple_evidence_types,consistent,False,400,400
ecoli,b2coa_c,Crotonoyl-CoA,b2coa,C00877,CHEBI:11531;CHEBI:13921;CHEBI:14031;CHEBI:14032;CHEBI:15473;CHEBI:23408;CHEBI:36926;CHEBI:3928;CHEBI:41612;CHEBI:57332;CHEBI:58669,MNXM214,5497143,KFWWCMJSYSSPSK,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,3,3
ecoli,bbtcoa_c,Gamma-butyrobetainyl-CoA,bbtcoa,C20749,CHEBI:61513;CHEBI:61517,MNXM5762,50909885,QAMRRBGWSPTAEJ,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
ecoli,betald_c,Betaine aldehyde,betald,C00576,CHEBI:13896;CHEBI:15710;CHEBI:22859;CHEBI:3074;CHEBI:41256,MNXM457,249,SXKNCCSPZDCRFD,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
ecoli,bglycogen_c,Branching glycogen,bglycogen,,,MNXM8348,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,3
ecoli,bmoco1gdp_c,Bis-molybdopterin mono-guanine dinucleotide,bmoco1gdp,,,MNXM148110,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,bmoco_c,Bis-molybdenum cofactor,bmoco,,,MNXM147053,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,btcoa_c,Butanoyl-CoA,btcoa,C00136,CHEBI:13926;CHEBI:15517;CHEBI:22953;CHEBI:22973;CHEBI:3235;CHEBI:57371,MNXM233,122283,CRFNGMNYKDXRTN,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,3,3
ecoli,btn_e,Biotin,btn,C00120,CHEBI:13905;CHEBI:15956;CHEBI:22882;CHEBI:22884;CHEBI:3108;CHEBI:41236;CHEBI:57586,MNXM304,171548,YBJHBAHKTGYVGT,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,btn_p,Biotin,btn,C00120,CHEBI:13905;CHEBI:15956;CHEBI:22882;CHEBI:22884;CHEBI:3108;CHEBI:41236;CHEBI:57586,MNXM304,171548,YBJHBAHKTGYVGT,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,btnso_c,D-biotin d-sulfoxide,btnso,C20386,CHEBI:62046;CHEBI:62193,MNXM3932,25244087,KCSKCIQYNAOBNQ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
