scope,uniprot_id,status,source,target
benchmark,P0AAN3,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0AAN3.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AAN3.pdb
benchmark,P0AB71,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P0AB71.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AB71.pdb
benchmark,P0AB77,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0AB77.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AB77.pdb
benchmark,P0AB80,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0AB80.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AB80.pdb
benchmark,P0AB87,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P0AB87.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AB87.pdb
benchmark,P0AB91,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0AB91.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AB91.pdb
benchmark,P0ABD3,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0ABD3.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0ABD3.pdb
benchmark,P0ABE9,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0ABE9.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0ABE9.pdb
benchmark,P0ABH7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P0ABH7.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0ABH7.pdb
benchmark,P0ABK5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P0ABK5.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0ABK5.pdb
benchmark,P0ABP8,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0ABP8.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0ABP8.pdb
benchmark,P0ABQ0,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/P0ABQ0.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0ABQ0.pdb
benchmark,P0ABQ2,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0ABQ2.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0ABQ2.pdb
benchmark,P0ABQ4,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0ABQ4.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0ABQ4.pdb
benchmark,P0ABR9,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P0ABR9.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0ABR9.pdb
benchmark,P0AC16,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/RCSB PDB/P0AC16.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AC16.pdb
benchmark,P0AC33,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0AC33.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AC33.pdb
benchmark,P0AC38,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P0AC38.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AC38.pdb
benchmark,P0AC53,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P0AC53.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AC53.pdb
benchmark,P0AC88,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/RCSB PDB/P0AC88.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AC88.pdb
benchmark,P0ACC7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P0ACC7.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0ACC7.pdb
benchmark,P0AD57,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P0AD57.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AD57.pdb
benchmark,P0ADG4,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P0ADG4.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0ADG4.pdb
benchmark,P0ADG7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P0ADG7.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0ADG7.pdb
benchmark,P0ADI4,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P0ADI4.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0ADI4.pdb
benchmark,P0ADP0,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0ADP0.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0ADP0.pdb
benchmark,P0AE22,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/P0AE22.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AE22.pdb
benchmark,P0AEJ2,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P0AEJ2.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AEJ2.pdb
benchmark,P0AEK2,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0AEK2.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AEK2.pdb
benchmark,P0AEN1,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0AEN1.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AEN1.pdb
benchmark,P0AEP7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/RCSB PDB/P0AEP7.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AEP7.pdb
benchmark,P0AES0,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0AES0.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AES0.pdb
benchmark,P0AES2,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0AES2.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AES2.pdb
benchmark,P0AEY3,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P0AEY3.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AEY3.pdb
benchmark,P0AEZ1,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P0AEZ1.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AEZ1.pdb
benchmark,P0AF12,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P0AF12.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AF12.pdb
benchmark,P0AF18,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0AF18.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AF18.pdb
benchmark,P0AF24,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0AF24.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AF24.pdb
benchmark,P0AFC0,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0AFC0.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AFC0.pdb
benchmark,P0AFI0,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0AFI0.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AFI0.pdb
benchmark,P0AFI7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P0AFI7.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AFI7.pdb
benchmark,P0AFL6,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0AFL6.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AFL6.pdb
benchmark,P0AFS3,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0AFS3.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AFS3.pdb
benchmark,P0AFU8,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0AFU8.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AFU8.pdb
benchmark,P0AG18,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P0AG18.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AG18.pdb
benchmark,P0AGF6,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0AGF6.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AGF6.pdb
benchmark,P0AGG2,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0AGG2.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0AGG2.pdb
benchmark,P0C7L2,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0C7L2.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0C7L2.pdb
benchmark,P0CX10,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0CX10.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0CX10.pdb
benchmark,P0CX11,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0CX11.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0CX11.pdb
benchmark,P0CX77,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0CX77.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0CX77.pdb
benchmark,P0CX78,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0CX78.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0CX78.pdb
benchmark,P0CX79,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0CX79.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0CX79.pdb
benchmark,P0CZ17,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P0CZ17.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P0CZ17.pdb
benchmark,P10127,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/P10127.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P10127.pdb
benchmark,P10356,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P10356.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P10356.pdb
benchmark,P10869,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P10869.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P10869.pdb
benchmark,P10902,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P10902.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P10902.pdb
benchmark,P10908,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P10908.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P10908.pdb
benchmark,P10963,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P10963.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P10963.pdb
benchmark,P11154,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P11154.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P11154.pdb
benchmark,P11325,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P11325.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P11325.pdb
benchmark,P11868,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P11868.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P11868.pdb
benchmark,P11988,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P11988.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P11988.pdb
benchmark,P12995,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P12995.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P12995.pdb
benchmark,P12998,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P12998.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P12998.pdb
benchmark,P13000,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P13000.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P13000.pdb
benchmark,P13029,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/P13029.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P13029.pdb
benchmark,P13188,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P13188.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P13188.pdb
benchmark,P13259,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P13259.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P13259.pdb
benchmark,P13482,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P13482.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P13482.pdb
benchmark,P14020,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P14020.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P14020.pdb
benchmark,P14081,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P14081.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P14081.pdb
benchmark,P14407,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P14407.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P14407.pdb
benchmark,P14742,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P14742.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P14742.pdb
benchmark,P15042,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P15042.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P15042.pdb
benchmark,P15288,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P15288.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P15288.pdb
benchmark,P15454,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P15454.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P15454.pdb
benchmark,P15496,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P15496.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P15496.pdb
benchmark,P15639,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P15639.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P15639.pdb
benchmark,P15723,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P15723.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P15723.pdb
benchmark,P15770,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P15770.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P15770.pdb
benchmark,P16095,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P16095.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P16095.pdb
benchmark,P16467,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P16467.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P16467.pdb
benchmark,P16550,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P16550.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P16550.pdb
benchmark,P16703,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P16703.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P16703.pdb
benchmark,P17109,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P17109.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P17109.pdb
benchmark,P17115,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P17115.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P17115.pdb
benchmark,P17169,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P17169.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P17169.pdb
benchmark,P17443,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P17443.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P17443.pdb
benchmark,P17709,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P17709.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P17709.pdb
benchmark,P17952,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P17952.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P17952.pdb
benchmark,P19926,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P19926.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P19926.pdb
benchmark,P20485,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P20485.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P20485.pdb
benchmark,P21151,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P21151.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P21151.pdb
benchmark,P21169,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P21169.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P21169.pdb
benchmark,P21177,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P21177.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P21177.pdb
benchmark,P21179,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P21179.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P21179.pdb
benchmark,P21373,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P21373.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P21373.pdb
benchmark,P21437,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P21437.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P21437.pdb
benchmark,P21645,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P21645.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P21645.pdb
benchmark,P22106,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P22106.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P22106.pdb
benchmark,P22108,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P22108.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P22108.pdb
benchmark,P22255,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P22255.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P22255.pdb
benchmark,P22256,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P22256.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P22256.pdb
benchmark,P22259,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/RCSB PDB/P22259.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P22259.pdb
benchmark,P22564,exists,external_methods/DEKP/structures/benchmark/AlphaFold/P22564.pdb,external_methods/DEKP/structures/benchmark/AlphaFold/P22564.pdb
